stage,segment,ice_flag,ev_flag,naics_code,naics_title,row_type,period,employment
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2022-10-01,3790461
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2022-11-01,3793076
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2022-12-01,3788569
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-01-01,3720552
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-02-01,3727059
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-03-01,3743193
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-04-01,3786651
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-05-01,3849070
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-06-01,3898368
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-07-01,3868283
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-08-01,3869041
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-09-01,3847355
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-10-01,3824458
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-11-01,3828253
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2023-12-01,3827835
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-01-01,3740850
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-02-01,3747940
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-03-01,3764652
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-04-01,3805189
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-05-01,3870301
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-06-01,3900716
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-07-01,3855152
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-08-01,3876374
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-09-01,3851925
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-10-01,3831557
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-11-01,3827963
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2024-12-01,3814198
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2025-01-01,3725904
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2025-02-01,3737033
All Michigan Industry Employment,"Total, All Industries",,,10,"Total, all industries",all_industries_total,2025-03-01,3744758
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-01-01,4512
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-02-01,4558
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-03-01,4543
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-04-01,4503
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-05-01,4513
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-06-01,4580
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-07-01,4530
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-08-01,4616
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-09-01,4566
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-10-01,4549
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-11-01,4514
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2000-12-01,4476
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-01-01,4363
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-02-01,4485
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-03-01,4385
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-04-01,4283
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-05-01,4273
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-06-01,4319
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-07-01,4228
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-08-01,4252
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-09-01,4228
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-10-01,4231
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-11-01,4161
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2001-12-01,4193
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-01-01,4136
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-02-01,4249
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-03-01,4167
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-04-01,4011
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-05-01,3983
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-06-01,3947
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-07-01,3816
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-08-01,3932
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-09-01,3877
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-10-01,3885
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-11-01,3874
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2002-12-01,3859
Upstream,1. Materials & Processing - Non-Metals,ICE,EV,3252,"""Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing""",naics_detail,2003-01-01,3917
